#ID	transcript_length	peptide_length	Fickett_score	pI	ORF_integrity	coding_probability	label
MSTRG.15385.1	9059	589	0.24233	9.8851469039917	1	0.999068	coding
MSTRG.15385.2	6070	116	0.28423000000000004	5.925942420959472	1	0.330387	noncoding
MSTRG.15386.1	1711	102	0.37117	6.410210609436036	1	0.303477	noncoding
MSTRG.15387.1	34301	456	0.2872	9.727005958557129	1	0.99965	coding
MSTRG.15387.2	34301	456	0.2872	9.727005958557129	1	0.99965	coding
MSTRG.15387.3	32750	456	0.2872	9.727005958557129	1	0.99965	coding
MSTRG.15387.4	20527	456	0.28283	9.727005958557129	1	0.99951	coding
MSTRG.15387.5	19134	456	0.28283	9.727005958557129	1	0.99951	coding
MSTRG.15388.1	2136	281	0.41015000000000007	11.198110008239745	1	0.999248	coding
MSTRG.15389.1	2107	133	0.36533000000000004	7.968243980407714	1	0.579541	coding
MSTRG.15390.1	5735	317	0.27415	5.433375740051268	1	0.999864	coding
MSTRG.15390.2	5735	317	0.27415	5.433375740051268	1	0.999864	coding
MSTRG.15391.1	5456	107	0.27509	9.766525077819821	1	0.0972579	noncoding
MSTRG.15392.1	7815	372	0.27316	4.251977348327637	1	0.999999	coding
MSTRG.15392.2	5526	243	0.28392	11.970956993103027	-1	0.0294636	noncoding
MSTRG.15393.1	11363	182	0.33603000000000005	11.5644193649292	1	0.586074	coding
MSTRG.15394.1	1212	46	0.37623999999999996	8.987360191345214	1	0.0202848	noncoding
MSTRG.15394.2	1176	46	0.37623999999999996	8.987360191345214	1	0.0202848	noncoding
MSTRG.15395.1	26320	91	0.29595000000000005	9.249682044982908	1	0.0700847	noncoding
MSTRG.15395.2	26291	91	0.29595000000000005	9.249682044982908	1	0.0700847	noncoding
MSTRG.15395.3	26246	91	0.29595000000000005	9.249682044982908	1	0.0700847	noncoding
MSTRG.15395.4	26241	91	0.29595000000000005	9.249682044982908	1	0.0700847	noncoding
MSTRG.15395.5	26220	91	0.29595000000000005	9.249682044982908	1	0.0700847	noncoding
MSTRG.15395.6	16847	91	0.2921	9.249682044982908	1	0.0685714	noncoding
MSTRG.15396.1	6379	76	0.27991	4.369065666198731	1	0.192265	noncoding
MSTRG.15396.2	6173	76	0.28243	4.369065666198731	1	0.185468	noncoding
MSTRG.15396.3	1509	42	0.30589	11.999967765808105	1	0.0226654	noncoding
MSTRG.15397.1	13422	421	0.31482	9.301450157165526	1	0.999934	coding
MSTRG.15397.2	13422	421	0.31482	9.301450157165526	1	0.999934	coding
MSTRG.15397.3	13368	421	0.31482	9.301450157165526	1	0.999934	coding
MSTRG.15397.4	13368	421	0.31482	9.301450157165526	1	0.999934	coding
MSTRG.15397.5	13360	421	0.31482	9.301450157165526	1	0.999934	coding
MSTRG.15397.6	11096	421	0.32855999999999996	9.301450157165526	1	0.999976	coding
MSTRG.15398.1	4265	84	0.28782	9.138474082946779	1	0.0541955	noncoding
MSTRG.15399.1	14065	136	0.27727	6.091912269592284	1	0.518423	coding
MSTRG.15400.1	14282	124	0.27443	10.00467128753662	1	0.140798	noncoding
MSTRG.15400.2	10438	124	0.28927	10.00467128753662	1	0.159848	noncoding
MSTRG.15400.3	14277	124	0.27443	10.00467128753662	1	0.140798	noncoding
MSTRG.15401.1	17119	320	0.28146	9.294938850402833	1	0.985454	coding
MSTRG.15402.1	8506	166	0.29076	9.050410270690918	1	0.467981	noncoding
MSTRG.15403.1	18787	247	0.27343	11.337877464294433	1	0.551211	coding
MSTRG.15403.2	18787	247	0.27343	11.337877464294433	1	0.551211	coding
MSTRG.15403.3	18786	247	0.27343	11.337877464294433	1	0.551211	coding
MSTRG.15403.4	16645	155	0.28302000000000005	10.212839698791505	1	0.278608	noncoding
MSTRG.15403.5	16640	155	0.28302000000000005	10.212839698791505	1	0.278608	noncoding
MSTRG.15403.6	16640	155	0.28302000000000005	10.212839698791505	1	0.278608	noncoding
MSTRG.15403.7	18780	247	0.27343	11.337877464294433	1	0.551211	coding
MSTRG.15403.8	18780	247	0.27343	11.337877464294433	1	0.551211	coding
MSTRG.15403.9	16639	155	0.28302000000000005	10.212839698791505	1	0.278608	noncoding
MSTRG.15404.1	19775	1164	0.32484999999999997	5.224321937561034	1	1	coding
MSTRG.15404.2	19775	1164	0.32484999999999997	5.224321937561034	1	1	coding
MSTRG.15404.3	19771	1164	0.32484999999999997	5.224321937561034	1	1	coding
MSTRG.15404.4	19771	1164	0.32484999999999997	5.224321937561034	1	1	coding
MSTRG.15404.5	19771	1164	0.32484999999999997	5.224321937561034	1	1	coding
MSTRG.15405.1	9926	335	0.30184	8.91618709564209	1	0.997997	coding
MSTRG.15405.2	3098	183	0.3477	8.417201805114747	1	0.90161	coding
MSTRG.15406.1	3952	141	0.29678	11.999967765808105	-1	0.082047	noncoding
MSTRG.15406.2	3947	141	0.29678	11.999967765808105	-1	0.082047	noncoding
MSTRG.15407.1	2144	107	0.35376	9.58440189361572	1	0.217742	noncoding
MSTRG.15408.1	4068	227	0.44626	9.223959159851074	1	0.99924	coding
MSTRG.15409.1	1409	127	0.44928	6.965584373474121	1	0.842628	coding
MSTRG.15410.1	2305	108	0.3187	11.603938484191897	1	0.112715	noncoding
MSTRG.15411.1	7560	155	0.33181	9.599294090270995	1	0.556986	coding
MSTRG.15411.2	7560	155	0.33181	9.599294090270995	1	0.556986	coding
MSTRG.15411.3	5852	155	0.26999	9.599294090270995	1	0.273337	noncoding
MSTRG.15411.4	4961	155	0.29309	9.599294090270995	1	0.35332	noncoding
MSTRG.15412.1	2946	191	0.43849	9.604322624206542	1	0.992174	coding
MSTRG.15412.2	2943	191	0.43849	9.604322624206542	1	0.992174	coding
MSTRG.15413.1	6403	244	0.29856	11.760467720031738	-1	0.0504754	noncoding
MSTRG.15414.1	4109	128	0.36778	8.466391181945802	1	0.507023	coding
MSTRG.15415.1	3434	97	0.32071	7.629918479919434	1	0.113087	noncoding
MSTRG.15415.2	3358	97	0.32071	7.629918479919434	1	0.113087	noncoding
MSTRG.15416.1	709	90	0.35967000000000005	11.574540901184086	1	0.108225	noncoding
MSTRG.15417.1	12283	228	0.26972	10.913159751892088	1	0.519037	coding
MSTRG.15417.2	12283	228	0.26972	10.913159751892088	1	0.519037	coding
MSTRG.15417.3	12257	228	0.26972	10.913159751892088	1	0.519037	coding
MSTRG.15418.1	4457	177	0.32374	10.369626808166505	1	0.632458	coding
MSTRG.15418.2	2798	161	0.29196	11.304805183410647	-1	0.0954136	noncoding
MSTRG.15419.1	2924	153	0.29362	10.200332832336425	1	0.306509	noncoding
MSTRG.15419.2	2924	153	0.29362	10.200332832336425	1	0.306509	noncoding
MSTRG.15420.1	14057	425	0.26545	11.999967765808105	1	0.842302	coding
MSTRG.15420.2	11684	214	0.26837000000000005	5.1476461410522445	1	0.988888	coding
MSTRG.15420.3	11668	214	0.28914	5.1476461410522445	1	0.991032	coding
MSTRG.15420.4	11648	214	0.28046000000000004	5.1476461410522445	1	0.989964	coding
MSTRG.15421.1	2090	95	0.36144	8.977238655090332	1	0.15442	noncoding
MSTRG.15422.1	7004	334	0.25706	9.992035484313966	1	0.933498	coding
MSTRG.15422.2	6997	334	0.25706	9.992035484313966	1	0.933498	coding
MSTRG.15423.1	7064	149	0.28318	11.70051212310791	1	0.16564	noncoding
MSTRG.15423.2	8018	273	0.27634000000000003	11.704057884216308	1	0.595958	coding
MSTRG.15424.1	9342	192	0.26913000000000004	4.3156938552856445	1	0.989035	coding
MSTRG.15424.2	9141	192	0.26913000000000004	4.3156938552856445	1	0.989035	coding
MSTRG.15424.3	9140	192	0.26913000000000004	4.3156938552856445	1	0.989035	coding
MSTRG.15424.4	1867	80	0.25582	11.3286584854126	1	0.0625834	noncoding
MSTRG.15425.1	1588	81	0.33372	8.506941795349121	1	0.063467	noncoding
MSTRG.15426.1	3734	262	0.32257	11.892434501647948	-1	0.0716515	noncoding
MSTRG.15426.2	3734	262	0.32257	11.892434501647948	-1	0.0716515	noncoding
MSTRG.15426.3	3734	262	0.32257	11.892434501647948	-1	0.0716515	noncoding
MSTRG.15426.4	3734	262	0.32257	11.892434501647948	-1	0.0716515	noncoding
MSTRG.15427.1	1714	221	0.3261	9.044608116149902	1	0.944469	coding
MSTRG.15428.1	3719	136	0.2949	8.048764991760255	1	0.30738	noncoding
MSTRG.15429.1	3583	190	0.42816	6.324895286560059	1	0.996556	coding
MSTRG.15429.2	3582	190	0.42816	6.324895286560059	1	0.996556	coding
MSTRG.15430.1	15096	268	0.27251000000000003	5.830168724060059	1	0.997722	coding
MSTRG.15430.2	6011	268	0.30902999999999997	5.830168724060059	1	0.999188	coding
MSTRG.15431.1	27413	226	0.28496	9.51993350982666	1	0.798572	coding
MSTRG.15431.2	27413	226	0.28496	9.51993350982666	1	0.798572	coding
MSTRG.15431.3	27413	226	0.28496	9.51993350982666	1	0.798572	coding
MSTRG.15431.4	8111	226	0.28207000000000004	9.51993350982666	1	0.783804	coding
MSTRG.15431.5	27410	226	0.28496	9.51993350982666	1	0.798572	coding
MSTRG.15432.1	13133	204	0.26039000000000007	5.525454902648924	1	0.971452	coding
MSTRG.15432.2	13133	204	0.26039000000000007	5.525454902648924	1	0.971452	coding
MSTRG.15433.1	5740	153	0.2682	9.071684837341309	1	0.289042	noncoding
MSTRG.15433.2	5740	153	0.2682	9.071684837341309	1	0.289042	noncoding
MSTRG.15433.3	5703	153	0.2682	9.071684837341309	1	0.289042	noncoding
MSTRG.15433.4	5703	153	0.2682	9.071684837341309	1	0.289042	noncoding
MSTRG.15433.5	5678	153	0.2682	9.071684837341309	1	0.289042	noncoding
MSTRG.15434.1	205	50	0.40863	11.539018821716308	-1	0.164129	noncoding
MSTRG.15435.1	12578	185	0.3145	11.861618614196775	1	0.405029	noncoding
MSTRG.15435.2	9484	185	0.3145	11.861618614196775	1	0.405029	noncoding
MSTRG.15435.3	9484	185	0.3145	11.861618614196775	1	0.405029	noncoding
MSTRG.15435.4	9368	185	0.3145	11.861618614196775	1	0.405029	noncoding
MSTRG.15435.5	8953	185	0.34998999999999997	11.861618614196775	1	0.639151	coding
MSTRG.15435.6	7969	185	0.38505999999999996	11.861618614196775	1	0.836248	coding
MSTRG.15435.7	7314	185	0.34998999999999997	11.861618614196775	1	0.639151	coding
MSTRG.15435.8	6189	185	0.34431999999999996	11.861618614196775	1	0.602405	coding
MSTRG.15436.1	12097	899	0.36711	6.382302665710449	1	1	coding
MSTRG.15436.2	12097	899	0.36711	6.382302665710449	1	1	coding
MSTRG.15437.1	2788	144	0.32864	6.473529243469237	1	0.677633	coding
MSTRG.15438.1	830	100	0.34957999999999995	10.70060749053955	-1	0.173803	noncoding
MSTRG.15439.1	12293	107	0.26594	9.401698493957518	1	0.0957323	noncoding
MSTRG.15439.2	12293	107	0.26594	9.401698493957518	1	0.0957323	noncoding
MSTRG.15439.3	11989	107	0.26989	9.401698493957518	1	0.0966384	noncoding
MSTRG.15439.4	11989	107	0.26989	9.401698493957518	1	0.0966384	noncoding
MSTRG.15439.5	10823	107	0.26989	9.401698493957518	1	0.0966384	noncoding
MSTRG.15440.1	847	203	0.42779	5.463273048400879	1	0.999191	coding
MSTRG.15441.1	6400	265	0.29833	5.39489574432373	1	0.999223	coding
MSTRG.15442.1	4607	296	0.36601999999999996	7.695453834533692	1	0.999872	coding
MSTRG.15442.2	3739	186	0.37756999999999996	5.497319602966308	1	0.992422	coding
MSTRG.15443.1	8274	473	0.35164	5.523977088928221	1	1	coding
MSTRG.15443.2	7885	473	0.32045999999999997	5.523977088928221	1	1	coding
MSTRG.15443.3	5028	473	0.36793000000000003	5.523977088928221	1	1	coding
MSTRG.15444.1	2243	145	0.39908	11.66137981414795	-1	0.21462	noncoding
MSTRG.15445.1	620	44	0.31789	9.149111366271974	1	0.0148469	noncoding
MSTRG.15446.1	15991	223	0.29461000000000004	11.652225303649903	1	0.524744	coding
MSTRG.15446.2	3589	110	0.38602	4.531511497497559	1	0.732038	coding
MSTRG.15447.1	10625	336	0.26913000000000004	11.156141090393067	-1	0.01925	noncoding
MSTRG.15448.1	9556	210	0.31402	9.413302803039553	1	0.864011	coding
MSTRG.15448.2	9556	210	0.31402	9.413302803039553	1	0.864011	coding
MSTRG.15449.1	6923	166	0.33964000000000005	10.213613319396973	1	0.654246	coding
MSTRG.15450.1	6225	501	0.39438999999999996	6.013360786437987	1	1	coding
MSTRG.15451.1	25260	181	0.2775	10.101889610290524	1	0.412611	noncoding
MSTRG.15451.2	25145	181	0.2775	10.101889610290524	1	0.412611	noncoding
MSTRG.15452.1	6524	239	0.29056	11.605421257019042	1	0.58484	coding
MSTRG.15452.2	2653	210	0.35808999999999996	8.8831148147583	1	0.972321	coding
MSTRG.15453.1	5879	199	0.32539999999999997	9.872575569152833	1	0.829951	coding
MSTRG.15454.1	4042	238	0.29451	9.391576957702636	1	0.89577	coding
MSTRG.15455.1	17599	343	0.24443	7.553470039367675	1	0.996174	coding
MSTRG.15455.2	17588	343	0.24443	7.553470039367675	1	0.996174	coding
MSTRG.15456.1	7904	234	0.26601	8.682553672790526	1	0.837063	coding
MSTRG.15457.1	1768	190	0.33268000000000003	11.999967765808105	-1	0.108077	noncoding
MSTRG.15458.1	1085	112	0.33392	7.068008232116699	1	0.258522	noncoding
MSTRG.15459.1	2530	176	0.32309000000000004	8.86519260406494	1	0.743739	coding
MSTRG.15460.1	898	115	0.31858000000000003	6.00756320953369	1	0.345815	noncoding
MSTRG.15461.1	3340	92	0.28675	6.517011070251464	1	0.107107	noncoding
MSTRG.15462.1	5073	185	0.31109	8.362468147277834	1	0.789825	coding
MSTRG.15463.1	4878	190	0.33699	8.433834648132326	1	0.902175	coding
MSTRG.15464.1	10172	165	0.28243	6.500868797302245	1	0.741428	coding
MSTRG.15465.1	2950	83	0.33762000000000003	9.29835567474365	1	0.0752353	noncoding
MSTRG.15466.1	1881	69	0.28068000000000004	4.352355003356934	1	0.142733	noncoding
MSTRG.15467.1	16400	202	0.29022000000000003	11.70663661956787	1	0.378183	noncoding
MSTRG.15467.2	16400	202	0.29022000000000003	11.70663661956787	1	0.378183	noncoding
MSTRG.15467.3	15645	151	0.29268	11.424587440490722	1	0.211899	noncoding
MSTRG.15467.4	15564	94	0.29772	7.718359947204591	1	0.0846671	noncoding
MSTRG.15467.5	15564	94	0.29772	7.718359947204591	1	0.0846671	noncoding
MSTRG.15467.6	15564	94	0.29772	7.718359947204591	1	0.0846671	noncoding
MSTRG.15467.7	15564	94	0.29772	7.718359947204591	1	0.0846671	noncoding
MSTRG.15467.8	15367	94	0.29772	7.718359947204591	1	0.0846671	noncoding
MSTRG.15467.9	15367	94	0.29772	7.718359947204591	1	0.0846671	noncoding
MSTRG.15467.10	14854	94	0.29772	7.718359947204591	1	0.0846671	noncoding
MSTRG.15468.1	2598	140	0.31858000000000003	9.628304862976073	1	0.349963	noncoding
MSTRG.15469.1	1887	212	0.30988	9.033712959289552	-1	0.180041	noncoding
MSTRG.15469.2	4847	251	0.33498	8.967826271057131	1	0.988766	coding
MSTRG.15470.1	9019	425	0.29788000000000003	6.34564151763916	1	0.999999	coding
MSTRG.15471.1	16293	197	0.29607	9.824675559997559	1	0.658056	coding
MSTRG.15472.1	8638	358	0.25376000000000004	10.309929084777828	1	0.930129	coding
MSTRG.15472.2	15207	451	0.25198000000000004	5.999889945983886	1	0.999997	coding
MSTRG.15473.1	3859	235	0.38645999999999997	7.709095191955567	1	0.998424	coding
MSTRG.15474.1	2295	173	0.30643	9.331814765930176	1	0.588837	coding
MSTRG.15475.1	1426	148	0.32996	9.03867702484131	1	0.511107	coding
MSTRG.15476.1	7601	222	0.28561000000000003	10.664505195617675	1	0.635964	coding
MSTRG.15476.2	2453	222	0.34936	10.664505195617675	1	0.93801	coding
MSTRG.15477.1	10434	445	0.31578	11.461012077331542	1	0.998742	coding
MSTRG.15477.2	10434	445	0.31578	11.461012077331542	1	0.998742	coding
MSTRG.15477.3	4051	355	0.30116	11.037970542907715	1	0.983908	coding
MSTRG.15478.1	3743	299	0.36299000000000003	9.569509696960449	1	0.999341	coding
MSTRG.15479.1	419	0	0.35724	0.0	-1	1.89792e-06	noncoding
MSTRG.15480.1	4446	388	0.30825	8.541174507141115	1	0.999882	coding
MSTRG.15481.1	5615	387	0.28717000000000004	9.102113914489745	1	0.998957	coding
MSTRG.15481.2	8071	387	0.26961	9.102113914489745	1	0.996935	coding
MSTRG.15481.3	8070	387	0.26961	9.102113914489745	1	0.996935	coding
MSTRG.15482.1	5502	252	0.2536	11.572929191589356	-1	0.016	noncoding
MSTRG.15483.1	17760	306	0.25694	9.821323204040525	1	0.901155	coding
MSTRG.15483.2	16014	233	0.27290000000000003	6.09020709991455	1	0.985688	coding
MSTRG.15483.3	8584	233	0.30468	6.09020709991455	1	0.993033	coding
MSTRG.15484.1	4450	266	0.34541	5.581896018981933	1	0.999809	coding
MSTRG.15485.1	972	38	0.32071	7.9542543411254885	1	0.00897398	noncoding
MSTRG.15486.1	15969	186	0.27543000000000006	10.233147239685056	1	0.419081	noncoding
MSTRG.15486.2	11515	277	0.27295	10.909420585632322	1	0.759792	coding
MSTRG.15487.1	6158	235	0.29120999999999997	11.999967765808105	1	0.472273	noncoding
MSTRG.15487.2	6067	235	0.28253	11.999967765808105	1	0.410016	noncoding
MSTRG.15488.1	3870	90	0.24855000000000002	7.745131111145019	1	0.0831012	noncoding
MSTRG.15489.1	9235	418	0.24388	8.689322853088381	1	0.996968	coding
MSTRG.15489.2	9183	418	0.24388	8.689322853088381	1	0.996968	coding
MSTRG.15489.3	9172	418	0.24388	8.689322853088381	1	0.996968	coding
MSTRG.15489.4	9169	418	0.24388	8.689322853088381	1	0.996968	coding
MSTRG.15490.1	1297	306	0.32865	10.165068626403805	-1	0.172482	noncoding
MSTRG.15491.1	4733	208	0.2732	9.301901435852049	1	0.65567	coding
MSTRG.15491.2	4392	208	0.27968000000000004	9.301901435852049	1	0.694386	coding
MSTRG.15492.1	2101	226	0.34229	11.083291816711426	-1	0.159407	noncoding
MSTRG.15493.1	19896	502	0.27240000000000003	10.187568092346194	1	0.99916	coding
MSTRG.15493.2	19895	502	0.27240000000000003	10.187568092346194	1	0.99916	coding
MSTRG.15493.3	19895	502	0.27240000000000003	10.187568092346194	1	0.99916	coding
MSTRG.15494.1	6930	686	0.24388	11.156141090393067	1	0.994685	coding
MSTRG.15494.2	6930	686	0.24388	11.156141090393067	1	0.994685	coding
MSTRG.15494.3	5278	686	0.25823	11.156141090393067	1	0.998882	coding
MSTRG.15494.4	6930	686	0.24388	11.156141090393067	1	0.994685	coding
MSTRG.15495.1	28160	300	0.29359999999999997	8.646064567565919	1	0.992125	coding
MSTRG.15495.2	6931	294	0.33355	9.746604347229002	1	0.995935	coding
MSTRG.15495.3	23703	300	0.30228	8.646064567565919	1	0.994756	coding
MSTRG.15495.4	23672	300	0.30228	8.646064567565919	1	0.994756	coding
MSTRG.15496.1	413	10	0.34537	8.36762561798096	1	0.00275768	noncoding
MSTRG.15497.1	17142	1081	0.3103	9.20642375946045	1	1	coding
MSTRG.15498.1	5844	1075	0.32787	9.20642375946045	1	1	coding
MSTRG.15499.1	2879	328	0.29284	11.738097190856934	1	0.886412	coding
MSTRG.15500.1	2941	285	0.27775000000000005	11.731972694396973	1	0.64599	coding
MSTRG.15500.2	3173	304	0.27775000000000005	11.08709545135498	1	0.846014	coding
MSTRG.15500.3	2936	285	0.27775000000000005	11.731972694396973	1	0.64599	coding
MSTRG.15501.1	31578	655	0.27652000000000004	4.0500284194946286	1	1	coding
MSTRG.15501.2	41541	655	0.27872	4.0500284194946286	1	1	coding
MSTRG.15501.3	31877	655	0.27467	4.0500284194946286	1	1	coding
MSTRG.15501.4	31877	655	0.27467	4.0500284194946286	1	1	coding
MSTRG.15501.5	21376	655	0.28240000000000004	4.0500284194946286	1	1	coding
MSTRG.15501.6	21310	655	0.28240000000000004	4.0500284194946286	1	1	coding
MSTRG.15501.7	20273	655	0.27652000000000004	4.0500284194946286	1	1	coding
MSTRG.15501.8	27859	263	0.2846	4.988838005065917	1	0.999289	coding
MSTRG.15501.9	27855	263	0.2846	4.988838005065917	1	0.999289	coding
MSTRG.15502.1	1319	99	0.35348999999999997	6.9302873611450195	1	0.194399	noncoding
MSTRG.15503.1	573	0	0.32511999999999996	0.0	-1	5.24845e-07	noncoding
MSTRG.15504.1	5685	177	0.26585000000000003	4.809169960021973	1	0.959805	coding
MSTRG.15504.2	3412	199	0.30133	11.509685707092284	1	0.471169	noncoding
MSTRG.15504.3	3412	199	0.30133	11.509685707092284	1	0.471169	noncoding
MSTRG.15504.4	1812	194	0.24926	9.364435768127443	1	0.451078	noncoding
MSTRG.15504.5	3401	199	0.30133	11.509685707092284	1	0.471169	noncoding
MSTRG.15505.1	6316	292	0.32399	9.547590446472167	1	0.994175	coding
MSTRG.15506.1	24952	809	0.25359000000000004	5.8052164077758786	1	1	coding
MSTRG.15507.1	1636	327	0.29548	11.983592796325684	1	0.857858	coding
MSTRG.15507.2	1636	327	0.29548	11.983592796325684	1	0.857858	coding
MSTRG.15508.1	44119	548	0.25537	10.078165245056148	1	0.99896	coding
MSTRG.15508.2	44119	548	0.25537	10.078165245056148	1	0.99896	coding
MSTRG.15509.1	8337	150	0.22927999999999998	10.382262611389159	1	0.19109	noncoding
MSTRG.15510.1	12289	513	0.30211	4.0500284194946286	1	1	coding
MSTRG.15510.2	10954	509	0.23645	6.785234260559082	1	0.999994	coding
MSTRG.15510.3	3056	50	0.37878	8.657539939880369	1	0.0233766	noncoding
MSTRG.15511.1	6115	975	0.32112	9.109979057312014	1	1	coding
MSTRG.15512.1	2051	192	0.33807	10.078100776672361	-1	0.1815	noncoding
MSTRG.15513.1	753	64	0.3363	11.999967765808105	1	0.0373267	noncoding
MSTRG.15514.1	34313	2388	0.21719	8.590234947204593	1	1	coding
MSTRG.15514.2	24859	343	0.24068	9.510650062561037	1	0.938205	coding
MSTRG.15514.3	24542	343	0.24068	9.510650062561037	1	0.938205	coding
MSTRG.15514.4	24542	343	0.24068	9.510650062561037	1	0.938205	coding
MSTRG.15514.5	21839	343	0.2342	9.510650062561037	1	0.922686	coding
MSTRG.15514.6	21839	343	0.2342	9.510650062561037	1	0.922686	coding
MSTRG.15515.1	3858	147	0.29175	11.736743354797362	1	0.172922	noncoding
MSTRG.15515.2	3172	147	0.31217	11.736743354797362	1	0.22335	noncoding
MSTRG.15516.1	1136	154	0.37771000000000005	11.440769004821778	1	0.643558	coding
MSTRG.15517.1	2214	112	0.28762	9.875798988342286	1	0.118554	noncoding
MSTRG.15517.2	2147	112	0.28762	9.875798988342286	1	0.118554	noncoding
MSTRG.15518.1	1275	370	0.36341999999999997	9.670660591125486	-1	0.349809	noncoding
MSTRG.15518.2	1275	370	0.36341999999999997	9.670660591125486	-1	0.349809	noncoding
MSTRG.15519.1	1154	134	0.32232	10.451372718811033	-1	0.165723	noncoding
MSTRG.15520.1	10585	2856	0.24589	10.286655998229978	1	1	coding
MSTRG.15521.1	1208	19	0.30382	8.500108146667483	1	0.00493613	noncoding
MSTRG.15522.1	328	81	0.30074	8.986328697204591	-1	0.159089	noncoding
MSTRG.15523.1	3507	545	0.26624	9.486023139953613	1	0.999887	coding
MSTRG.15524.1	18212	2223	0.21719	11.507558250427245	1	0.999875	coding
MSTRG.15525.1	7372	336	0.23695	11.599812507629395	-1	0.00342034	noncoding
MSTRG.15526.1	4498	147	0.29687	7.106033515930175	-1	0.163628	noncoding
MSTRG.15527.1	66503	2898	0.21719	10.207037544250486	1	1	coding
MSTRG.15527.2	59658	2898	0.21719	10.207037544250486	1	1	coding
MSTRG.15527.3	59658	2898	0.21719	10.207037544250486	1	1	coding
MSTRG.15527.4	59651	2898	0.21719	10.207037544250486	1	1	coding
MSTRG.15527.5	59488	2898	0.21719	10.207037544250486	1	1	coding
MSTRG.15528.1	33276	361	0.26827	8.626595115661619	1	0.996382	coding
MSTRG.15528.2	33276	361	0.26827	8.626595115661619	1	0.996382	coding
MSTRG.15529.1	2877	344	0.28097	9.767878913879393	1	0.987014	coding
MSTRG.15530.1	2857	275	0.34445000000000003	9.519997978210448	1	0.995802	coding
MSTRG.15530.2	3677	275	0.29201	9.519997978210448	1	0.956294	coding
MSTRG.15531.1	4853	577	0.29374	10.32017955780029	1	0.999977	coding
MSTRG.15532.1	2171	137	0.31278	5.510222053527831	1	0.681565	coding
MSTRG.15532.2	1565	137	0.29118	5.510222053527831	1	0.643872	coding
MSTRG.15533.1	4042	513	0.3261	9.457592582702638	1	0.999999	coding
MSTRG.15533.2	4041	513	0.32914	9.457592582702638	1	0.999999	coding
MSTRG.15534.1	570	133	0.27664	9.612445640563966	-1	0.147957	noncoding
MSTRG.15535.1	1661	270	0.31052	10.706989860534666	1	0.938308	coding
MSTRG.15536.1	2334	122	0.30131	7.742346000671388	1	0.2309	noncoding
MSTRG.15537.1	3586	372	0.33150999999999997	11.999967765808105	1	0.992117	coding
MSTRG.15538.1	2712	393	0.34609	9.050539207458495	1	0.999984	coding
MSTRG.15538.2	2448	393	0.34666	9.050539207458495	1	0.999984	coding
MSTRG.15539.1	561	12	0.38031	5.270532035827636	-1	0.0118291	noncoding
MSTRG.15540.1	6642	1418	0.22835	11.699867439270019	1	0.998864	coding
MSTRG.15541.1	9360	1015	0.35563	9.664858436584474	1	1	coding
MSTRG.15541.2	9360	1015	0.35563	9.664858436584474	1	1	coding
MSTRG.15542.1	415	49	0.34253999999999996	10.583210563659666	1	0.0266465	noncoding
MSTRG.15543.1	4978	1513	0.26354	9.776582145690917	1	1	coding
MSTRG.15544.1	458	145	0.36535	10.067721366882324	-1	0.177223	noncoding
MSTRG.15545.1	2432	93	0.31442000000000003	9.812813377380369	1	0.0877483	noncoding
MSTRG.15546.1	269	50	0.36677	11.999967765808105	1	0.0282299	noncoding
MSTRG.15547.1	1607	167	0.35642	11.906424140930174	-1	0.156242	noncoding
MSTRG.15548.1	5239	223	0.29941	10.336747932434083	1	0.776607	coding
MSTRG.15548.2	5022	223	0.32251	10.336747932434083	1	0.88577	coding
MSTRG.15549.1	15190	507	0.28051	10.847402000427245	1	0.998514	coding
MSTRG.15549.2	8227	255	0.27494	9.537855720520017	1	0.865533	coding
MSTRG.15549.3	6054	255	0.27295	9.537855720520017	1	0.857373	coding
MSTRG.15550.1	2544	94	0.31758000000000003	11.34567813873291	1	0.0854815	noncoding
MSTRG.15550.2	2526	94	0.3201	11.34567813873291	1	0.0872534	noncoding
MSTRG.15551.1	4407	144	0.30968	10.352736091613767	1	0.306039	noncoding
MSTRG.15552.1	5815	105	0.30898000000000003	9.887338829040527	1	0.119418	noncoding
MSTRG.15552.2	5815	105	0.30898000000000003	9.887338829040527	1	0.119418	noncoding
MSTRG.15553.1	19169	132	0.27646000000000004	10.296003913879392	1	0.163512	noncoding
MSTRG.15553.2	7365	132	0.2748	10.296003913879392	1	0.161289	noncoding
MSTRG.15554.1	22069	260	0.30921	10.241528129577635	1	0.93904	coding
MSTRG.15554.2	22058	260	0.30921	10.241528129577635	1	0.93904	coding
MSTRG.15554.3	8229	132	0.30516	10.296003913879392	1	0.223099	noncoding
MSTRG.15554.4	6125	132	0.32674000000000003	10.296003913879392	1	0.295208	noncoding
MSTRG.15554.5	19953	260	0.33231	10.241528129577635	1	0.976995	coding
MSTRG.15554.6	19935	260	0.33231	10.241528129577635	1	0.976995	coding
MSTRG.15554.7	8831	260	0.32975	10.241528129577635	1	0.974313	coding
MSTRG.15554.8	8831	260	0.32975	10.241528129577635	1	0.974313	coding
MSTRG.15554.9	8831	260	0.32975	10.241528129577635	1	0.974313	coding
MSTRG.15554.10	6714	260	0.36319999999999997	10.241528129577635	1	0.993961	coding
MSTRG.15555.1	12490	256	0.27695000000000003	11.616187477111819	1	0.553258	coding
